id,title,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,original_language,genres,production_companies,cast,director,producers,keywords,overview,roi,profit
84355,Your Sister's Sister,2011-09-11,125000,3200000,90.0,6.5,137,12.833247,en,"['Drama', 'Comedy']",['Ada Films'],"['Mark Duplass', 'Emily Blunt', 'Rosemarie DeWitt', 'Mike Birbiglia', 'Kate Bayley']",Lynn Shelton,['Steven Schardt'],"['sister sister relationship', 'secret', 'romance', 'cottage', 'relationship', 'mumblecore', 'woman director']","Iris invites her friend Jack to stay at her family's island getaway after the death of his brother. At their remote cabin, Jack's drunken encounter with Hannah, Iris' sister, kicks off a revealing stretch of days.",24.6,3075000
18632,A Dog's Breakfast,2007-03-03,120000,0,88.0,5.9,24,2.213889,en,['Comedy'],['Kibble Productions'],"['David Hewlett', 'Kate Hewlett', 'Paul McGillion', 'Christopher Judge', 'Rachel Luttrell']",David Hewlett,"['John Lenic', 'Jane Loughman']",['independent film'],"If you've never been good at anything in your life, why would murder be any different? Patrick (David Hewlett) has always had a somewhat combative relationship with his little sister Marilyn (Kate Hewlett), but when she brings home her new sci-fi soap star fiancé Ryan (Paul McGillion), it's all out war. When Patrick fails to drive a wedge between the happy couple, he reaches for sharper instruments.",-1.0,-120000
40652,The Married Woman,1964-12-04,120000,0,95.0,7.1,20,1.112792,fr,"['Drama', 'Romance']","['Orsay Films', 'Anouchka Films']","['Macha Méril', 'Bernard Noël', 'Philippe Leroy', 'Christophe Bourseiller', 'Roger Leenhardt']",Jean-Luc Godard,[],"['sandstorm', 'woman', 'godard', 'married']","Charlotte is young and modern, not a hair out of place, superficial, cool; she reads fashion magazines - does she have the perfect bust? She lives in a Paris suburb with her son and her husband Pierre, a pilot. Her lover is Robert, an actor. Assignations with him, dinner with her husband and a client, consulting a physician: there's tension at home, Pierre had her followed a few months before, their marital play has an edge, Pierre slaps her and apologizes. She quizzes Robert: is he acting when he's with her? Events may force her to choose Robert or Pierre. Close-ups fill the screen; is there more than surface? Her eyes tear up. The horrors of war provide a distant counterpoint.",-1.0,-120000
339408,The Birth of a Nation,2016-09-09,8500000,15861566,120.0,6.5,178,9.452808,en,['Drama'],"['Phantom Four', 'Mandalay Pictures', 'Bron Studios']","['Nate Parker', 'Armie Hammer', 'Aja Naomi King', 'Jackie Earle Haley', 'Penelope Ann Miller']",Nate Parker,"['Preston L. Holmes', 'Kevin Turen']",['slavery'],"Nat Turner, a former slave in America, leads a liberation movement in 1831 to free African-Americans in Virgina that results in a violent retaliation from whites.",0.8660665882352941,7361566
266857,The Work and The Story,2003-01-01,0,0,70.0,0.0,0,0.002388,en,['Comedy'],[],"['Kirby Heyborne', 'Christopher Robin Miller', 'Eric Artell']",Nathan Smith Jones,[],[],"It is July, 2000 Richard Dutcher, the man who pioneered ""Mormon Cinema"" with his film ""God's Army"" is missing and presumed dead. Three amateur Mormon Filmmakers: Judy Shumway, Peter Beuhmann and Kevin Evans individually set out to make their first feature-length films to take Dutcher's place as the next ""Mormon Spielberg"". Who will win? Who will lose? Who will find Richard? And does everyone want Richard found?",,0
18925,Facing the Giants,2006-09-29,100000,10178331,111.0,6.6,64,4.563698,en,['Drama'],['Destination Films'],"['James Blackwell', 'Alex Kendrick', 'Shannen Fields', 'Chris WIllis', 'Tracy Goode']",Alex Kendrick,[],"['christian', 'sport', 'aftercreditsstinger']",A losing coach with an underdog football team faces their giants of fear and failure on and off the field to surprising results.,100.78331,10078331
299245,The Gallows,2015-07-10,100000,42664410,87.0,4.9,361,18.045782,en,"['Horror', 'Thriller']","['New Line Cinema', 'Blumhouse Productions', 'Management 360']","['Cassidy Gifford', 'Ryan Shoos', 'Pfeifer Brown', 'Reese Mishler', 'Price T. Morgan']",Travis Cluff,"['Jason Blum', 'Dean Schnider']","['gallows', 'high school', 'tragedy', 'hanging', 'found footage', 'stage production']","20 years after a horrific accident during a small town school play, students at the school resurrect the failed show in a misguided attempt to honor the anniversary of the tragedy - but soon discover that some things are better left alone.",425.6441,42564410
985,Eraserhead,1977-03-19,10000,7000000,89.0,7.5,485,20.399578,en,"['Drama', 'Fantasy', 'Horror', 'Science Fiction']","['American Film Institute (AFI)', 'Libra Films']","['Jack Nance', 'Charlotte Stewart', 'Allen Joseph', 'Jeanne Bates', 'Judith Roberts']",David Lynch,['David Lynch'],"['baby', 'mutant', 'claustrophobia', 'nightmare', 'parents-in-law', 'pencil', 'eraser', 'surrealism', 'independent film', 'torture']","Henry Spencer tries to survive his industrial environment, his angry girlfriend, and the unbearable screams of his newly born mutant child.",699.0,6990000
34101,Hollywood Shuffle,1987-03-20,0,0,78.0,5.7,19,2.353483,en,['Comedy'],[],"['Robert Townsend', 'Craigus R. Johnson', 'Helen Martin', 'Starletta DuPois', 'Keenen Ivory Wayans']",Robert Townsend,[],"['black people', 'ethnic stereotype']","Aspiring actor and hot-dog stand employee Bobby Taylor catches the ire of his grandmother for auditioning for a role in the regrettably titled exploitation film ""Jivetime Jimmy's Revenge."" When Tinseltown Studios casts Taylor in the title role, he has a series of conflicted dreams satirizing African-American stereotypes in Hollywood, and must reconcile his career goals with his desire to remain a positive role model for his little brother.",,0
9821,The Mighty,1998-10-23,0,0,100.0,7.1,51,5.497682,en,"['Comedy', 'Drama']",['Miramax Films'],"['Sharon Stone', 'Elden Henson', 'Kieran Culkin', 'Gena Rowlands', 'Harry Dean Stanton']",Peter Chelsom,"['Bob Weinstein', 'Harvey Weinstein']","['ohio', 'coming of age', 'disabled', 'learning disability', 'birth defect', 'suit of armor']","This tells the story of a strong friendship between a young boy with Morquio's syndrome and an older boy who is always bullied because of his size. Adapted from the novel, Freak the Mighty, the film explores a building of trust and friendship. Kevin, an intelligent guy helps out Maxwell to improve his reading skills. In return, Kevin wants Maxwell to take him out places since he is not allowed out unauthorized. Being the social outcasts of the town, Kevin and Maxwell come to realize that they are similar to each other and accept that they are ""freaks"" and nothing will stop them.",,0
65448,Penitentiary,1979-12-01,0,0,99.0,4.9,8,0.001117,en,"['Action', 'Drama']",[],"[""Wilbur 'Hi-Fi' White"", 'Leon Isaac Kennedy', 'Thommy Pollard ', 'Hazel Spears ', 'Donovan Womack ']",Jamaa Fanaka,[],"['prison', 'boxing']","A hitchhiker named Martel Gordone gets in a fight with two bikers over a prostitute, and one of the bikers is killed. Gordone is arrested and sent to prison, where he joins the prison's boxing team in an effort to secure an early parole and to establish his dominance over the prison's toughest gang.",,0
18841,The Lost Skeleton of Cadavra,2001-09-12,0,0,90.0,6.5,30,1.680525,en,"['Comedy', 'Horror', 'Science Fiction']","['Fragmighty', 'Transom Films', 'Valenti Entertainment']","['Fay Masterson', 'Andrew Parks', 'Susan McConnell', 'Brian Howe', 'Jennifer Blaire']",Larry Blamire,[],"['monster', 'mutant', 'skeleton', 'alien life-form', 'science']","Remember the good old days when anyone with a camera and a few thousand bucks could schlep up to Bronson canyon and quickly make a cheap sci-fi/horror B-movie? Well, they're back! The Lost Skeleton of Cadavra is an affectionate, meticulous re-creation of those notoriously cheesy clunkers, as a gaggle of beloved stereotypes pursue ""that rarest of radioactive elements - atmospherium.""",,0
272726,Dude Where's My Dog?,2014-06-12,0,0,0.0,0.0,0,0.28397,en,['Family'],[],"['Gabriela Castillo', 'Trish Cook', 'Alexander G. Eckert', 'Kevin Farley', 'Dan Glenn']",Stephen Langford,"['Doug Bilitch', 'Sofia Monroe']",[],"Left home alone with his dog Harry, young Ray finds himself in a bit of trouble when Harry gets loose in the suspicious neighbor's house and accidentally knocks over a top-secret invisibility potion! Now, with crooks and the FBI on his tail, Ray needs to find his invisible mischievous mutt before they do - and get Harry back before his parents get home!",,0
175291,Cheap Thrills,2013-03-08,0,0,85.0,6.3,155,10.826253,en,"['Drama', 'Comedy', 'Crime']","['New Artists Alliance', 'Snowfort Pictures']","['Pat Healy', 'Ethan Embry', 'Sara Paxton', 'David Koechner', 'Amanda Fuller']",E.L. Katz,"['Gabriel Cowan', 'John Suits']","['suspense', 'mumblegore']","Recently fired and facing eviction, a new dad has his life turned upside down when he meets a wealthy couple who offer a path to financial security... but at a price.",,0
80215,Indie Game: The Movie,2012-05-18,0,0,96.0,7.4,203,7.676677,en,['Documentary'],['BlinkWorks Media'],"['Jonathan Blow', 'Phil Fish', 'Edmund McMillen', 'Tommy Refenes']",Lisanne Pajot,[],"['games', 'woman director', 'programmers', 'coding']","Indie Game: The Movie is a feature documentary about video games, their creators and the craft. The film follows the dramatic journeys of video game developers as they create and release their games to the world. The film tells the emotional story of friends Edmund McMillen &amp; Tommy Refenes, as they craft their first Xbox game: ""Super Meat Boy"". It follows Phil Fish, the creator of the highly-anticipated game: ""FEZ"". After 4 years of working in near solitude, Phil reveals his opus to the public for the first time. And, the film tells the surprising story of one of the highest-rated video games of all time:""Braid"". The film is about making video games, but at its core, it's about the creative process, and exposing yourself through your work. In short: Making fun and games is anything but fun and games.",,0
13538,Straightheads,2007-04-27,0,0,88.0,5.2,40,8.302951,en,['Thriller'],"['Ingenious Film Partners', 'Screen West Midlands', 'UK Film Council']","['Gillian Anderson', 'Danny Dyer', 'Adam Rayner', 'Antony Byrne', 'Anthony Calf']",Dan Reed,"['Kevin Loader', 'Damian Jones']","['london england', 'countryside', 'rape', 'sex', 'trauma', 'van', 'assault', 'horror', 'party', 'revenge']","There is instant chemistry between Alice (Gillian Anderson), a businesswoman, and Adam (Danny Dyer), a younger working-class man who installs a security system in her London apartment. She takes him to a party in the country, and they end up making love. But the night turns horrific when they encounter three thugs who maim Adam and rape Alice. The incident turns them into fearful recluses until Alice spots the leader of their attackers (Anthony Calf) -- and the two victims plot a brutal revenge.",,0
51130,Open Secret,1948-02-14,0,0,68.0,7.0,2,0.186401,en,"['Crime', 'Mystery', 'Thriller']","['Marathon Pictures', 'Harry Brandt Productions']","['John Ireland', 'Jane Randolph', 'Sheldon Leonard', 'Roman Bohnen', 'George Tyne']",John Reinhardt,[],"['suspense', 'film noir']",A couple discovers that their friend has gone missing. Their investigation leads them to believe that anti-semites are behind the disappearance.,,0
270554,Echo Dr.,2013-11-08,0,0,85.0,5.0,1,0.053755,en,"['Thriller', 'Action', 'Drama', 'Science Fiction']",['30 Something Productions'],"['Johnathan Hurley', 'Jordan Savage', 'Dane Bowman', 'Claire Gordon-Harper']",Patrick Ryan Sims,"['Douglas Elford-Argent', 'Patrick Ryan Sims']",[],"When their home security system malfunctions, a family struggles to survive an attack against a state of the art patrol guard that believes they are intruders.",,0
72086,The Night Visitor,1971-01-01,0,0,106.0,7.3,6,0.074005,en,"['Crime', 'Horror']","['Hemisphere Pictures', 'Glazier']","['Max von Sydow', 'Trevor Howard', 'Liv Ullmann', 'Per Oscarsson', 'Rupert Davies']",László Benedek,[],"['revenge', 'escape from prison', 'suspense']","An insane Swedish farmer escapes from an asylum to get revenge on his sister, her husband and others.",,0
268917,The Past Is a Grotesque Animal,2014-06-15,100,0,77.0,5.5,2,0.394575,en,"['Documentary', 'Music']","['Wrecking Crew', 'Polyvinyl Records', 'Shrine']","['Dottie Alexander', 'Derek Almstead', 'David Barnes', 'Kevin Barnes', 'Nina Barnes']",Jason Miller,[],"['artist', 'band']","A personal, accessible look at an artist - Kevin Barnes, frontman of the endlessly versatile indie pop band of Montreal - whose pursuit to make transcendent music at all costs drives him to value art over human relationships. As he struggles with all of those around him, family and bandmates alike, he's forced to reconsider the future of the band, begging the question - is this really worth it?",-1.0,-100
64973,"Peace, Propaganda & the Promised Land",2005-01-28,0,0,80.0,6.4,4,0.020168,en,['Documentary'],[],[],Sut Jhally,[],[],"This video shows how the foreign policy interests of American political elites-working in combination with Israeli public relations stratgies-influence US news reporting about the Middle East conflict. Combining American and British TV news clips with observations of analysts, journalists and political activists, Peace, Propaganda &amp; the Promised Land provides a brief historical overview, a striking media comparison, and an examination of factors that have distorted U.S. media coverage and, in turn, American public opinion.",,0
