id,title,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,original_language,genres,production_companies,cast,director,producers,keywords,overview,roi,profit,success,release_year,release_month,release_quarter,budget_category,num_genres,num_production_companies,star_power,budget_per_minute,popularity_per_vote,genre_Foreign,genre_Crime,genre_Western,genre_Fantasy,genre_Drama,genre_Science Fiction,genre_History,genre_War,genre_Family,genre_Thriller,genre_Animation,genre_Mystery,genre_Romance,genre_Music,genre_Adventure,genre_Action,genre_Comedy,genre_Documentary,genre_Horror,is_english,month_sin,month_cos
1621,Trading Places,1983-06-07,40600000,90400000,116.0,7.1,738,34.022209,en,['Comedy'],"['Paramount Pictures', 'Cinema Group Ventures']","['Eddie Murphy', 'Dan Aykroyd', 'Jamie Lee Curtis', 'Jim Belushi', 'Denholm Elliott']",John Landis,"['Aaron Russo', 'Irwin Russo']","['christmas tree', 'from rags to riches', 'broker', 'beggar', 'dollar', 'wager', 'fish out of water', 'millionaire', 'commodities', 'investor']",A snobbish investor and a wily street con-artist find their positions reversed as part of a bet by two callous millionaires.,1.2266009852216748,49800000,0,1983,6,2,Medium,1,2,6.6052979209482015,350000.0,0.04603817185385656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.2246467991473532e-16,-1.0
9656,Black Christmas,2006-12-25,9000000,21510851,84.0,4.8,119,4.134327,en,"['Horror', 'Thriller']",['Dimension Films'],"['Katie Cassidy', 'Michelle Trachtenberg', 'Kristen Cloke', 'Mary Elizabeth Winstead', 'Lacey Chabert']",Glen Morgan,[],"['holiday', 'difficult childhood', 'childhood memory', 'childhood trauma', 'psychopath', 'serial killer', 'murderer', 'christmas eve', 'christmas horror']","An escaped maniac returns to his childhood home on Christmas Eve, which is now a sorority house, and begins to murder the sorority sisters one by one. A remake of the 1974 horror movie, Black Christmas (1974).",1.3900945555555555,12510851,0,2006,12,4,Low,2,1,4.787491742782046,107142.85714285714,0.034452725,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,-2.4492935982947064e-16,1.0
1619,The Way of the Gun,2000-09-08,8500000,19125401,119.0,6.4,100,8.775844,en,"['Action', 'Crime', 'Drama', 'Thriller']",[],"['Benicio del Toro', 'Ryan Phillippe', 'Juliette Lewis', 'James Caan', 'Taye Diggs']",Christopher McQuarrie,['Kenneth Kokin'],"['gunslinger', 'mexico', 'hotel', 'ransom', 'mexican standoff', 'kidnapping', 'sperm bank', 'from rags to riches', 'surrogate mother', 'money']","Parker and Longbaugh are a pair of low-level petty criminals, living off the grid and funding their existence through unconventional and often illegal means. Wanting to move past petty crime, they vow to get the proverbial ""big score.",1.2500471764705883,10625401,0,2000,9,3,Low,4,0,4.61512051684126,71428.57142857143,0.08688954455445544,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-1.0,-1.8369701987210297e-16
9685,Igby Goes Down,2002-09-13,9000000,4777465,97.0,6.5,95,2.062087,en,"['Comedy', 'Drama']",['United Artists'],"['Kieran Culkin', 'Claire Danes', 'Jeff Goldblum', 'Jared Harris', 'Amanda Peet']",Burr Steers,"['Marco Weber', 'Lisa Tornell']","['father son relationship', 'patenonkel', 'independent film', 'falling in love']",A young man's peculiar upbringing renders him unable to competently cope with the struggle of growing up.,-0.46917055555555554,-4222535,0,2002,9,3,Low,2,1,4.564348191467836,92783.50515463918,0.021480072916666666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1.0,-1.8369701987210297e-16
14425,PCU,1994-04-29,9000000,4350774,79.0,6.0,41,8.738737,en,['Comedy'],['Paul Schiff Productions'],"['Jeremy Piven', 'Chris Young', 'David Spade', 'Megan Ward', 'Sarah Trigger']",Hart Bochner,['Paul Schiff'],"['mascot', 'beer keg', 'political correctness', 'ultimate frisbee', 'funky music', 'fund raiser', 'stage diving']","Nervous high school senior Tom Lawrence visits Port Chester University, where he gets a taste of politically correct college life when he's guided by fraternity wild man Droz and his housemates at The Pit. But Droz and his pals have rivals in nasty preppy Rand McPherson and the school's steely president. With their house threatened with expulsion, Droz and company decide to throw a raging party where the various factions will collide.",-0.5165806666666667,-4649226,0,1994,4,2,Low,1,1,3.7376696182833684,113924.0506329114,0.2080651666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8660254037844387,-0.4999999999999998
15568,Gracie,2007-06-01,9000000,2955039,97.0,6.0,17,2.365328,en,['Drama'],"['Elevation Filmworks', 'Ursa Major Films LLC']","['Jesse Lee Soffer', 'Christopher Shand', 'Carly Schroeder', 'Karl Girolamo', 'Vasilios Mantagas']",Davis Guggenheim,[],[],"This is the story of a teenager named Gracie Bowen, who lives in South Orange, New Jersey, is crazy about soccer, as are her three brothers and former soccer star father. Although Gracie wants to join her brothers and father in the nightly practices, she is discouraged by everyone except her elder brother, Johnny. Her father does not believe that girls should play soccer and tells her that she is neither tough enough nor talented enough to play with the boys team. Undeterred, Gracie finds reserves of strength she never knew existed, and persists in changing everyone's beliefs in what she is capable of, including her own. She faces an uphill battle when she fights to give women the opportunity to play competitive soccer. But as the beautiful and strong person that she has always been but she also brings her family together in the face of their own tragedy.",-0.6716623333333334,-6044961,0,2007,6,2,Low,1,2,2.8903717578961645,92783.50515463918,0.1314071111111111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2246467991473532e-16,-1.0
67675,Glee: The Concert Movie,2011-08-11,9000000,18663238,84.0,6.8,79,9.933926,en,"['Documentary', 'Music', 'Family']","['Twentieth Century Fox Film Corporation', 'Ryan Murphy Productions', 'Twentieth Century Fox Television']","['Dianna Agron', 'Lea Michele', 'Gwyneth Paltrow', 'Darren Criss', 'Chris Colfer']",Kevin Tancharoen,['Dante Di Loreto'],"['concert', 'live performance', 'duringcreditsstinger']","A concert documentary shot during the Glee Live! In Concert! summer 2011 tour, featuring song performances and Glee fans' life stories and how the show influenced them.",1.0736931111111112,9663238,0,2011,8,3,Low,3,3,4.382026634673881,107142.85714285714,0.124174075,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,-0.8660254037844385,-0.5000000000000004
250349,Barbecue,2014-04-30,6000000,14348529,98.0,5.8,214,5.119593,fr,['Comedy'],"['TF1 Films Production', 'Same Player', 'Studio Canal']","['Lambert Wilson', 'Franck Dubosc', 'Florence Foresti', 'Guillaume de Tonquédec', 'Jérôme Commandeur']",Eric Lavaine,[],[],"On his 50th birthday, a man who's been watching his weight, health and temper all his life suffers a heart attack. He's been doing everything he was told he should do and it still didn't help. He decides to turn the page and let loose.",1.3914215,8348529,0,2014,4,2,Low,1,3,5.3706380281276624,61224.489795918365,0.02381206046511628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998
39806,Princess Kaiulani,2010-05-14,9000000,771499,130.0,4.8,14,0.717811,en,['Drama'],"['Island Film Group', 'Trailblazer Films', 'Screen East']","[""Q'orianka Kilcher"", 'Barry Pepper', 'Will Patton', 'Jimmy Yuill', 'Shaun Evans']",Marc Forby,[],"['biography', 'historical figure', 'princess', 'drama', 'based on true story']","Lush scenery and gorgeous photography highlight this bio of Princess Kaiulani (Q'Orianka Kilcher), a 19th-century Hawaiian princess raised in England but determined to maintain her people's independence from aggressive American businessmen. After being sent to England as a child by her Scottish father, Kaiulani returns to Hawaii and becomes a political activist who fights to retain her throne, even though she must leave her English paramour.",-0.9142778888888888,-8228501,0,2010,5,2,Low,1,3,2.70805020110221,69230.76923076923,0.04785406666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.49999999999999994,-0.8660254037844387
15699,Opal Dream,2006-11-22,5000000,140666,86.0,6.1,7,1.458884,en,"['Drama', 'Family', 'Foreign']",['Renaissance Films'],"['Sapphire Boyce', 'Christian Byers', 'Vince Colosimo', 'Jacqueline McKenzie', 'Robert Morgan']",Peter Cattaneo,[],"['miner', 'australia', 'terminal illness', 'imaginary friend', 'independent film']","Pobby &amp; Dingan are invisible. They live in an opal town in Australia and are friends with Kellyanne, the 9 year-old daughter of an opal miner. The film tells the story of the bizarre and inexplicable disappearance of Pobby &amp; Dingan, Kellyanne's imaginary friends, and the impact this has on her family and the whole town. The story is told through the eyes of Kellyanne's 11 years old brother Ashmol.",-0.9718668,-4859334,0,2006,11,4,Low,3,1,2.0794415416798357,58139.53488372093,0.1823605,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.5000000000000004,0.8660254037844384
17926,Undiscovered,2005-08-26,9000000,1046166,97.0,4.5,12,2.009597,en,"['Comedy', 'Romance']","['Lakeshore Entertainment', 'Intermedia Films', 'Cinerenta Medienbeteiligungs KG']","['Kip Pardue', 'Carrie Fisher', 'Shannyn Sossamon', 'Pell James', 'Steven Strait']",Meiert Avis,"['Gary Lucchesi', 'Michael Burns']","['independent film', 'aspiring singer', 'singer', 'los angeles']",A group of aspiring entertainers try to establish careers for themselves in the city of Los Angeles.,-0.8837593333333333,-7953834,0,2005,8,3,Low,2,3,2.5649493574615367,92783.50515463918,0.1545843846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-0.8660254037844385,-0.5000000000000004
9671,Crocodile Dundee,1986-09-26,5000000,328203506,97.0,6.3,503,16.072466,en,"['Adventure', 'Comedy']","['Paramount Pictures', 'Rimfire Films']","['Paul Hogan', 'Linda Kozlowski', 'Mark Blum', 'David Gulpilil', 'Michael Lombard']",Peter Faiman,['John Cornell'],"['new york', 'prostitute', 'hotel', 'journalist', 'culture clash', 'subway', 'crocodile', 'wilderness', 'knife', 'tourist']","When a New York reporter plucks crocodile hunter Dundee from the Australian Outback for a visit to the Big Apple, it's a clash of cultures and a recipe for good-natured comedy as naïve Dundee negotiates the concrete jungle. Dundee proves that his instincts are quite useful in the city and adeptly handles everything from wily muggers to high-society snoots without breaking a sweat.",64.6407012,323203506,1,1986,9,3,Low,2,2,6.222576268071369,51546.39175257732,0.03188981349206349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-1.0,-1.8369701987210297e-16
13483,Awake,2007-11-28,86000000,14373825,84.0,6.3,395,18.172736,en,"['Thriller', 'Crime', 'Mystery']","['The Weinstein Company', 'Open City Films', 'GreeneStreet Films']","['Hayden Christensen', 'Jessica Alba', 'Terrence Howard', 'Lena Olin', 'Charlie Hewson']",Joby Harold,"['Jason Kliot', 'Joana Vicente']",[],"While undergoing heart surgery, a man experiences a phenomenon called ‘anesthetic awareness’, which leaves him awake but paralyzed throughout the operation. As various obstacles present themselves, his wife must make life-altering decisions while wrestling with her own personal drama.",-0.8328625,-71626175,0,2007,11,4,High,3,3,5.981414211254481,1023809.5238095238,0.04589074747474747,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-0.5000000000000004,0.8660254037844384
1547,The Lost Boys,1987-07-31,8500000,32222567,97.0,6.8,538,24.750909,en,"['Horror', 'Comedy']",['Warner Bros.'],"['Jason Patric', 'Corey Haim', 'Corey Feldman', 'Dianne Wiest', 'Kiefer Sutherland']",Joel Schumacher,['Harvey Bernhard'],"['street gang', 'small town', 'vampire', 'comic book', 'boardwalk', 'single', 'amusement park', 'mother son relationship']",A mother and her two teenage sons move to a seemingly nice and quiet small coastal California town yet soon find out that it's overrun by bike gangs and vampires. A couple of teenage friends take it upon themselves to hunt down the vampires that they suspect of a few mysterious murders and restore peace and calm to their town.,2.7908902352941176,23722567,0,1987,7,3,Low,2,1,6.289715570908998,87628.86597938144,0.045920053803339515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.4999999999999997,-0.8660254037844388
25196,Crazy Heart,2009-12-16,7000000,39462438,112.0,6.8,274,17.697042,en,"['Drama', 'Music', 'Romance']","['Fox Searchlight Pictures', ""Butcher's Run Films"", 'Informant Media']","['Jeff Bridges', 'Maggie Gyllenhaal', 'Colin Farrell', 'Robert Duvall', 'Paul Herman']",Scott Cooper,"['Robert Duvall', 'T Bone Burnett']","['taxi', 'country music', 'journalist', 'guitar', 'bar', 'musician', 'alcoholism', 'independent film', 'singer', 'memory']","When reporter Jean Craddock interviews Bad Blake -- an alcoholic, seen-better-days country music legend -- they connect, and the hard-living crooner sees a possible saving grace in a life with Jean and her young son. But can he leave behind an existence playing in the shadow of Tommy, the upstart kid he once mentored?",4.637491142857143,32462438,0,2009,12,4,Low,3,3,5.616771097666572,62500.0,0.06435288,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-2.4492935982947064e-16,1.0
16323,The Rose,1979-11-07,9250000,29174648,125.0,6.8,28,7.000949,en,"['Drama', 'Music', 'Romance']",['Twentieth Century Fox Film Corporation'],"['Bette Midler', 'Alan Bates', 'Frederic Forrest', 'Harry Dean Stanton', 'David Keith']",Mark Rydell,"['Aaron Russo', 'Marvin Worth']","['drug', 'rock band', 'roses']","Midler is the rock-and-roll singer Mary Rose Foster (known as the Rose to her legions of fans), whose romantic relationships and mental health are continuously imperiled by the demands of life on the road.",2.154016,19924648,0,1979,11,4,Low,3,1,3.367295829986474,74000.0,0.24141203448275864,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-0.5000000000000004,0.8660254037844384
175528,Baggage Claim,2013-09-27,8500000,22456509,96.0,5.6,85,11.436405,en,['Comedy'],['Sneak Preview Productions'],"['Paula Patton', 'Adam Brody', 'Djimon Hounsou', 'Taye Diggs', 'Christina Milian']",David E. Talbert,"['Steven J. Wolfe', 'David E. Talbert']",[],"Pledging to keep herself from being the oldest and the only woman in her entire family never to wed, Montana embarks on a thirty-day, thirty-thousand-mile expedition to charm a potential suitor into becoming her fiancé.",1.6419422352941178,13956509,0,2013,9,3,Low,1,1,4.454347296253507,88541.66666666667,0.1329814534883721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1.0,-1.8369701987210297e-16
8069,Barbarella,1968-10-10,9000000,2500000,98.0,5.7,146,14.171759,en,['Science Fiction'],"['Paramount Pictures', 'Dino de Laurentiis Cinematografica', 'Marianne Productions']","['Jane Fonda', 'John Phillip Law', 'Anita Pallenberg', 'Marcel Marceau', 'Claude Dauphin']",Roger Vadim,['Dino De Laurentiis'],"['sexual fantasy', 'alien planet', 'distant future', 'cult classic', 'female mercenary']","In the far future, a highly sexual woman is tasked with finding and stopping the evil Durand-Durand. Along the way she encounters various unusual people.",-0.7222222222222222,-6500000,0,1968,10,4,Low,1,3,4.990432586778736,91836.73469387754,0.0964065238095238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.8660254037844386,0.5000000000000001
16727,The Namesake,2006-09-02,12000000,20138836,122.0,6.8,50,3.604863,en,['Drama'],"['Fox Searchlight Pictures', 'Mirabai Films']","['Kal Penn', 'Tabu', 'Irrfan Khan', 'Sahira Nair', 'Jacinda Barrett']",Mira Nair,"['Mira Nair', 'Lori Keith Douglas']","['indian lead', 'independent film', 'woman director']","American-born Gogol, the son of Indian immigrants, wants to fit in among his fellow New Yorkers, despite his family's unwillingness to let go of their traditional ways.",0.6782363333333333,8138836,0,2006,9,3,Medium,1,2,3.9318256327243257,98360.65573770492,0.07068358823529412,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0,-1.8369701987210297e-16
272693,The DUFF,2015-02-20,8500000,43528634,100.0,6.8,1322,40.28709,en,"['Romance', 'Comedy']","['Wonderland Sound and Vision', 'CBS Films', 'Vast Entertainment']","['Mae Whitman', 'Robbie Amell', 'Bella Thorne', 'Bianca A. Santos', 'Skyler Samuels']",Ari Sandel,"['McG', 'Susan Cartsonis']","['high school', 'teenager', 'popularity', 'high school student', 'teen comedy', 'duringcreditsstinger', 'girl next door', 'based on young adult novel']","Bianca's universe turns upside down when she learns that her high school refers to her as a ‘DUFF' (Designated Ugly Fat Friend). Hoping to erase that label, she enlists the help of a charming jock and her favorite teacher. Together they'll face the school's mean girl and remind everyone that we are all someone's DUFF… and that's totally fine.",4.1210157647058825,35028634,0,2015,2,1,Low,2,3,7.187657164114956,85000.0,0.030451315192743765,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.8660254037844386,0.5000000000000001
10696,Glitter,2001-09-21,22000000,5271666,104.0,3.4,38,3.809131,en,"['Drama', 'Romance']","['Twentieth Century Fox Film Corporation', 'Laurence Mark Productions', 'Columbia Pictures Corporation']","['Mariah Carey', 'Max Beesley', 'Terrence Howard', 'Valarie Pettiford', 'Padma Lakshmi']",Vondie Curtis-Hall,['Laurence Mark'],"['talent', 'career woman', 'talent show', 'movie star']",Similar to Mariah's life story. Mariah plays the role of a young singer who is eager to become a big star. She dates a DJ who helps her get into the music business.,-0.7603788181818182,-16728334,0,2001,9,3,Medium,2,3,3.6635616461296463,211538.46153846153,0.09767002564102564,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.0,-1.8369701987210297e-16
29963,Bright Star,2009-11-05,8500000,4440055,119.0,6.8,107,9.230073,en,"['Drama', 'Romance']","['BBC Films', 'Pathé Renn Productions', 'UK Film Council']","['Abbie Cornish', 'Ben Whishaw', 'Paul Schneider', 'Kerry Fox', 'Edie Martin']",Jane Campion,"['Jan Chapman', 'Caroline Hewitt']","['poet', 'independent film', 'duringcreditsstinger', 'woman director']","In 1818, high-spirited young Fanny Brawne finds herself increasingly intrigued by the handsome but aloof poet John Keats, who lives next door to her family friends the Dilkes. After reading a book of his poetry, she finds herself even more drawn to the taciturn Keats. Although he agrees to teach her about poetry, Keats cannot act on his reciprocated feelings for Fanny, since as a struggling poet he has no money to support a wife.",-0.4776405882352941,-4059945,0,2009,11,4,Low,2,3,4.68213122712422,71428.57142857143,0.0854636388888889,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.5000000000000004,0.8660254037844384
